Gmt time,Open,High,Low,Close,Volume
30.01.2019 19:00:00.000,1.32066,1.32081,1.31184,1.31264,17075.1191
30.01.2019 20:00:00.000,1.31263,1.31607,1.31263,1.31477,12530.1797
30.01.2019 21:00:00.000,1.31477,1.31570,1.31441,1.31478,2383.3101
30.01.2019 22:00:00.000,1.31470,1.31532,1.31351,1.31520,7327.27
30.01.2019 23:00:00.000,1.31520,1.31526,1.31396,1.31430,3218.6699
31.01.2019 00:00:00.000,1.31429,1.31463,1.31328,1.31440,4030.1499
31.01.2019 01:00:00.000,1.31440,1.31440,1.31354,1.31385,5518.7202
31.01.2019 02:00:00.000,1.31384,1.31426,1.31313,1.31342,4892.9302
31.01.2019 03:00:00.000,1.31342,1.31358,1.31260,1.31313,3542.98
31.01.2019 04:00:00.000,1.31312,1.31330,1.31288,1.31314,2418.6001
31.01.2019 05:00:00.000,1.31314,1.31317,1.31228,1.31264,3060.49
31.01.2019 06:00:00.000,1.31264,1.31347,1.31239,1.31321,3723.7
31.01.2019 07:00:00.000,1.31319,1.31346,1.31199,1.31252,4818.0298
31.01.2019 08:00:00.000,1.31252,1.31371,1.31204,1.31369,5781.1699
31.01.2019 09:00:00.000,1.31370,1.31431,1.31345,1.31356,3941.48
31.01.2019 10:00:00.000,1.31354,1.31449,1.31320,1.31388,3883.1599
31.01.2019 11:00:00.000,1.31389,1.31400,1.31316,1.31337,3390.1499
31.01.2019 12:00:00.000,1.31337,1.31469,1.31318,1.31451,4793.9702
31.01.2019 13:00:00.000,1.31452,1.31601,1.31317,1.31493,7894.54
31.01.2019 14:00:00.000,1.31493,1.31648,1.31439,1.31523,9134.7305
31.01.2019 15:00:00.000,1.31524,1.31535,1.31283,1.31344,9634.4902
31.01.2019 16:00:00.000,1.31343,1.31528,1.31302,1.31404,9822.9805
31.01.2019 17:00:00.000,1.31404,1.31496,1.31377,1.31456,6881.25
31.01.2019 18:00:00.000,1.31455,1.31579,1.31335,1.31464,7293.8301
31.01.2019 19:00:00.000,1.31464,1.31492,1.31283,1.31299,5995.2402
31.01.2019 20:00:00.000,1.31300,1.31405,1.31300,1.31379,5633.6299
31.01.2019 21:00:00.000,1.31379,1.31428,1.31211,1.31226,2438.3899
31.01.2019 22:00:00.000,1.31223,1.31331,1.31194,1.31289,2396.6699
31.01.2019 23:00:00.000,1.31280,1.31306,1.31246,1.31264,2541.71
01.02.2019 00:00:00.000,1.31268,1.31282,1.31227,1.31271,3192.5901
01.02.2019 01:00:00.000,1.31271,1.31434,1.31257,1.31421,5359.73
01.02.2019 02:00:00.000,1.31419,1.31458,1.31396,1.31425,6333.96
01.02.2019 03:00:00.000,1.31425,1.31469,1.31394,1.31451,6065.5801
01.02.2019 04:00:00.000,1.31451,1.31485,1.31424,1.31481,3181.47
01.02.2019 05:00:00.000,1.31479,1.31549,1.31471,1.31526,3409.8501
01.02.2019 06:00:00.000,1.31526,1.31535,1.31456,1.31510,3007.8999
01.02.2019 07:00:00.000,1.31511,1.31571,1.31445,1.31449,4268.3901
01.02.2019 08:00:00.000,1.31449,1.31517,1.31421,1.31500,3604.74
01.02.2019 09:00:00.000,1.31500,1.31511,1.31412,1.31442,3895.6399
01.02.2019 10:00:00.000,1.31442,1.31484,1.31374,1.31438,2651.0801
01.02.2019 11:00:00.000,1.31437,1.31453,1.31369,1.31391,2700.1201
01.02.2019 12:00:00.000,1.31391,1.31434,1.31349,1.31350,2922.3101
01.02.2019 13:00:00.000,1.31350,1.31412,1.31079,1.31151,11663.8496
01.02.2019 14:00:00.000,1.31151,1.31238,1.30994,1.31169,10851.1699
01.02.2019 15:00:00.000,1.31169,1.31354,1.30836,1.30991,13183.7803
01.02.2019 16:00:00.000,1.30991,1.31026,1.30845,1.30967,8317.25
01.02.2019 17:00:00.000,1.30967,1.30967,1.30727,1.30811,4849.96
01.02.2019 18:00:00.000,1.30812,1.30821,1.30682,1.30761,5395.52
01.02.2019 19:00:00.000,1.30759,1.30894,1.30751,1.30889,4577.4199
01.02.2019 20:00:00.000,1.30887,1.30926,1.30852,1.30861,3343.22
01.02.2019 21:00:00.000,1.30859,1.31017,1.30859,1.30982,3786.49
01.02.2019 22:00:00.000,1.30982,1.30982,1.30982,1.30982,0
01.02.2019 23:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 00:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 01:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 02:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 03:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 04:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 05:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 06:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 07:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 08:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 09:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 10:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 11:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 12:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 13:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 14:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 15:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 16:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 17:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 18:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 19:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 20:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 21:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 22:00:00.000,1.30982,1.30982,1.30982,1.30982,0
02.02.2019 23:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 00:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 01:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 02:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 03:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 04:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 05:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 06:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 07:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 08:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 09:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 10:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 11:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 12:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 13:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 14:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 15:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 16:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 17:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 18:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 19:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 20:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 21:00:00.000,1.30982,1.30982,1.30982,1.30982,0
03.02.2019 22:00:00.000,1.30899,1.30983,1.30872,1.30893,1203.49
03.02.2019 23:00:00.000,1.30893,1.30996,1.30878,1.30994,1940.17
04.02.2019 00:00:00.000,1.30993,1.30994,1.30869,1.30936,4580.4102
04.02.2019 01:00:00.000,1.30936,1.30980,1.30888,1.30963,3319.6599
04.02.2019 02:00:00.000,1.30963,1.30963,1.30889,1.30890,4528.6899
04.02.2019 03:00:00.000,1.30889,1.30967,1.30854,1.30962,3033.05
04.02.2019 04:00:00.000,1.30963,1.31041,1.30961,1.31030,2816.76
04.02.2019 05:00:00.000,1.31030,1.31058,1.31007,1.31040,3059.28
04.02.2019 06:00:00.000,1.31040,1.31063,1.31021,1.31025,2503.6499
04.02.2019 07:00:00.000,1.31026,1.31040,1.30950,1.30953,2581.48
04.02.2019 08:00:00.000,1.30951,1.30991,1.30874,1.30920,3939.49
04.02.2019 09:00:00.000,1.30920,1.30953,1.30851,1.30900,2605.5
04.02.2019 10:00:00.000,1.30903,1.30927,1.30872,1.30924,2255.5801
04.02.2019 11:00:00.000,1.30924,1.31011,1.30905,1.30975,2696.6499
04.02.2019 12:00:00.000,1.30975,1.31138,1.30967,1.31120,2876.4399
04.02.2019 13:00:00.000,1.31121,1.31192,1.31096,1.31133,3994.8701
04.02.2019 14:00:00.000,1.31133,1.31378,1.31108,1.31341,6784.27
04.02.2019 15:00:00.000,1.31341,1.31469,1.31215,1.31225,7624.7598
04.02.2019 16:00:00.000,1.31225,1.31359,1.31178,1.31287,8039.27
04.02.2019 17:00:00.000,1.31288,1.31379,1.31266,1.31331,5083.6699
04.02.2019 18:00:00.000,1.31330,1.31390,1.31299,1.31355,4893.3198
04.02.2019 19:00:00.000,1.31355,1.31368,1.31215,1.31236,5142.7002
04.02.2019 20:00:00.000,1.31237,1.31265,1.31126,1.31129,4436.3501
04.02.2019 21:00:00.000,1.31129,1.31206,1.31096,1.31096,1984.39
04.02.2019 22:00:00.000,1.31089,1.31211,1.31087,1.31201,3170.4399
04.02.2019 23:00:00.000,1.31202,1.31213,1.31142,1.31159,6205.46
05.02.2019 00:00:00.000,1.31158,1.31181,1.31089,1.31181,4504.2598
05.02.2019 01:00:00.000,1.31181,1.31201,1.31153,1.31181,2272.3799
05.02.2019 02:00:00.000,1.31180,1.31201,1.31153,1.31164,2347.9399
05.02.2019 03:00:00.000,1.31164,1.31195,1.31040,1.31058,4846.23
05.02.2019 04:00:00.000,1.31058,1.31088,1.31018,1.31041,2855.55
05.02.2019 05:00:00.000,1.31040,1.31082,1.31017,1.31060,2580.28
05.02.2019 06:00:00.000,1.31060,1.31097,1.31049,1.31083,2389.01
05.02.2019 07:00:00.000,1.31085,1.31199,1.31085,1.31182,1979.67
05.02.2019 08:00:00.000,1.31183,1.31208,1.31127,1.31189,2946.8501
05.02.2019 09:00:00.000,1.31190,1.31191,1.31067,1.31078,2650.1399
05.02.2019 10:00:00.000,1.31078,1.31086,1.31023,1.31080,2540.3601
05.02.2019 11:00:00.000,1.31078,1.31129,1.31050,1.31123,2605.4099
05.02.2019 12:00:00.000,1.31125,1.31183,1.31052,1.31182,4426.8301
05.02.2019 13:00:00.000,1.31181,1.31305,1.31137,1.31232,6290.6499
05.02.2019 14:00:00.000,1.31232,1.31392,1.31168,1.31342,5948.7598
05.02.2019 15:00:00.000,1.31338,1.31529,1.31251,1.31312,7926.9199
05.02.2019 16:00:00.000,1.31312,1.31441,1.31300,1.31317,6000.6299
05.02.2019 17:00:00.000,1.31319,1.31390,1.31303,1.31369,4279.7998
05.02.2019 18:00:00.000,1.31369,1.31392,1.31335,1.31373,4358.6001
05.02.2019 19:00:00.000,1.31374,1.31459,1.31354,1.31436,3728.29
05.02.2019 20:00:00.000,1.31441,1.31441,1.31254,1.31319,3456.3
05.02.2019 21:00:00.000,1.31319,1.31355,1.31246,1.31249,1851.22
05.02.2019 22:00:00.000,1.31238,1.31336,1.31238,1.31278,2235.96
05.02.2019 23:00:00.000,1.31281,1.31293,1.31252,1.31268,8720.7305
06.02.2019 00:00:00.000,1.31269,1.31311,1.31242,1.31279,3649.1201
06.02.2019 01:00:00.000,1.31280,1.31480,1.31268,1.31339,4560.9102
06.02.2019 02:00:00.000,1.31339,1.31490,1.31335,1.31479,4577.3701
06.02.2019 03:00:00.000,1.31479,1.31502,1.31465,1.31471,3479.1699
06.02.2019 04:00:00.000,1.31470,1.31502,1.31402,1.31484,2529.6799
06.02.2019 05:00:00.000,1.31484,1.31521,1.31473,1.31511,2304.45
06.02.2019 06:00:00.000,1.31511,1.31638,1.31506,1.31584,3344.55
06.02.2019 07:00:00.000,1.31584,1.31988,1.31582,1.31988,5228.4902
06.02.2019 08:00:00.000,1.31988,1.31989,1.31831,1.31868,3346.8401
06.02.2019 09:00:00.000,1.31867,1.31949,1.31842,1.31913,2498.8101
06.02.2019 10:00:00.000,1.31913,1.31947,1.31881,1.31909,2453.74
06.02.2019 11:00:00.000,1.31909,1.32052,1.31901,1.32043,2865.51
06.02.2019 12:00:00.000,1.32044,1.32077,1.31842,1.31873,3684.77
06.02.2019 13:00:00.000,1.31874,1.31936,1.31739,1.31757,5850.77
06.02.2019 14:00:00.000,1.31758,1.31840,1.31724,1.31808,6543.2202
06.02.2019 15:00:00.000,1.31807,1.31925,1.31742,1.31751,6799.0298
06.02.2019 16:00:00.000,1.31751,1.31943,1.31751,1.31921,6598.8701
06.02.2019 17:00:00.000,1.31921,1.31933,1.31861,1.31897,4131.2798
06.02.2019 18:00:00.000,1.31897,1.32001,1.31889,1.31992,4660.52
06.02.2019 19:00:00.000,1.31991,1.32066,1.31979,1.32029,4401.6899
06.02.2019 20:00:00.000,1.32029,1.32067,1.31992,1.32037,3633.9399
06.02.2019 21:00:00.000,1.32037,1.32149,1.32018,1.32104,2311.8101
06.02.2019 22:00:00.000,1.32099,1.32171,1.32031,1.32123,1873.92
06.02.2019 23:00:00.000,1.32135,1.32186,1.32123,1.32155,7728.79
07.02.2019 00:00:00.000,1.32155,1.32190,1.32150,1.32155,2841.3799
07.02.2019 01:00:00.000,1.32154,1.32355,1.32152,1.32323,3427.9299
07.02.2019 02:00:00.000,1.32323,1.32429,1.32321,1.32360,3570.99
07.02.2019 03:00:00.000,1.32359,1.32392,1.32347,1.32379,2371.1899
07.02.2019 04:00:00.000,1.32381,1.32436,1.32369,1.32428,2373.3701
07.02.2019 05:00:00.000,1.32429,1.32449,1.32415,1.32438,2683.1499
07.02.2019 06:00:00.000,1.32439,1.32439,1.32360,1.32367,3365.3999
07.02.2019 07:00:00.000,1.32367,1.32483,1.32367,1.32473,3886.45
07.02.2019 08:00:00.000,1.32472,1.32533,1.32388,1.32398,2600.1001
07.02.2019 09:00:00.000,1.32398,1.32434,1.32317,1.32322,3237.5
07.02.2019 10:00:00.000,1.32321,1.32430,1.32292,1.32401,3026.3401
07.02.2019 11:00:00.000,1.32400,1.32578,1.32388,1.32549,3986.2
07.02.2019 12:00:00.000,1.32545,1.32573,1.32441,1.32533,4223.25
07.02.2019 13:00:00.000,1.32532,1.32795,1.32510,1.32639,7542.1401
07.02.2019 14:00:00.000,1.32637,1.32731,1.32540,1.32656,7551.29
07.02.2019 15:00:00.000,1.32655,1.32743,1.32576,1.32619,8104.5098
07.02.2019 16:00:00.000,1.32619,1.32973,1.32584,1.32965,9595.7598
07.02.2019 17:00:00.000,1.32967,1.33169,1.32953,1.33119,6607.0698
07.02.2019 18:00:00.000,1.33120,1.33136,1.32918,1.32955,5020.3901
07.02.2019 19:00:00.000,1.32955,1.33130,1.32955,1.33029,5662.71
07.02.2019 20:00:00.000,1.33029,1.33033,1.32953,1.32998,3378.1299
07.02.2019 21:00:00.000,1.32997,1.33084,1.32986,1.33069,1449.01
07.02.2019 22:00:00.000,1.33068,1.33100,1.32971,1.33040,1586.59
07.02.2019 23:00:00.000,1.33041,1.33144,1.33035,1.33109,2728.8701
08.02.2019 00:00:00.000,1.33109,1.33243,1.33106,1.33168,5623.48
08.02.2019 01:00:00.000,1.33168,1.33282,1.33127,1.33252,3462.2
08.02.2019 02:00:00.000,1.33253,1.33288,1.33183,1.33202,2580.21
08.02.2019 03:00:00.000,1.33202,1.33260,1.33186,1.33227,4826.52
08.02.2019 04:00:00.000,1.33228,1.33233,1.33152,1.33193,4560.8501
08.02.2019 05:00:00.000,1.33193,1.33230,1.33172,1.33199,2700.9399
08.02.2019 06:00:00.000,1.33199,1.33243,1.33182,1.33190,2849.6399
08.02.2019 07:00:00.000,1.33189,1.33228,1.33144,1.33157,4092.3601
08.02.2019 08:00:00.000,1.33160,1.33189,1.33081,1.33130,3869.52
08.02.2019 09:00:00.000,1.33131,1.33194,1.33128,1.33173,3100.4099
08.02.2019 10:00:00.000,1.33175,1.33208,1.33121,1.33146,3131.8
08.02.2019 11:00:00.000,1.33145,1.33245,1.33103,1.33218,3183.6299
08.02.2019 12:00:00.000,1.33220,1.33224,1.33057,1.33068,3177.6201
08.02.2019 13:00:00.000,1.33066,1.33094,1.32319,1.32570,7817.9102
08.02.2019 14:00:00.000,1.32570,1.32789,1.32468,1.32757,9390.9902
08.02.2019 15:00:00.000,1.32758,1.32834,1.32607,1.32725,13451.6904
08.02.2019 16:00:00.000,1.32725,1.32969,1.32681,1.32771,8256.1699
08.02.2019 17:00:00.000,1.32770,1.32770,1.32621,1.32685,4598.52
08.02.2019 18:00:00.000,1.32683,1.32755,1.32619,1.32698,3519.48
08.02.2019 19:00:00.000,1.32698,1.32736,1.32656,1.32679,3205.21
08.02.2019 20:00:00.000,1.32677,1.32745,1.32644,1.32648,3277.54
08.02.2019 21:00:00.000,1.32650,1.32785,1.32634,1.32767,3444.5601
08.02.2019 22:00:00.000,1.32767,1.32767,1.32767,1.32767,0
08.02.2019 23:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 00:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 01:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 02:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 03:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 04:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 05:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 06:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 07:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 08:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 09:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 10:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 11:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 12:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 13:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 14:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 15:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 16:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 17:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 18:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 19:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 20:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 21:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 22:00:00.000,1.32767,1.32767,1.32767,1.32767,0
09.02.2019 23:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 00:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 01:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 02:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 03:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 04:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 05:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 06:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 07:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 08:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 09:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 10:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 11:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 12:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 13:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 14:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 15:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 16:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 17:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 18:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 19:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 20:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 21:00:00.000,1.32767,1.32767,1.32767,1.32767,0
10.02.2019 22:00:00.000,1.32667,1.32714,1.32664,1.32665,1116.1801
10.02.2019 23:00:00.000,1.32665,1.32776,1.32660,1.32760,2829.8301
11.02.2019 00:00:00.000,1.32760,1.32808,1.32725,1.32787,2971.99
11.02.2019 01:00:00.000,1.32784,1.32891,1.32756,1.32862,4262.8701
11.02.2019 02:00:00.000,1.32862,1.32926,1.32837,1.32873,2751.1799
11.02.2019 03:00:00.000,1.32873,1.32873,1.32827,1.32861,2882.3899
11.02.2019 04:00:00.000,1.32861,1.32944,1.32850,1.32935,2043.79
11.02.2019 05:00:00.000,1.32936,1.32963,1.32907,1.32917,2328.26
11.02.2019 06:00:00.000,1.32917,1.32928,1.32755,1.32773,3057.3999
11.02.2019 07:00:00.000,1.32773,1.32890,1.32772,1.32876,2890.74
11.02.2019 08:00:00.000,1.32877,1.32911,1.32740,1.32810,4314.25
11.02.2019 09:00:00.000,1.32810,1.32810,1.32692,1.32757,3697.8101
11.02.2019 10:00:00.000,1.32756,1.32826,1.32740,1.32819,2602.9099
11.02.2019 11:00:00.000,1.32819,1.32825,1.32634,1.32719,3221.27
11.02.2019 12:00:00.000,1.32718,1.32857,1.32695,1.32747,3710.8899
11.02.2019 13:00:00.000,1.32747,1.32839,1.32614,1.32766,5773.0298
11.02.2019 14:00:00.000,1.32766,1.32939,1.32695,1.32938,8278.0195
11.02.2019 15:00:00.000,1.32940,1.33128,1.32778,1.33097,7472.1001
11.02.2019 16:00:00.000,1.33098,1.33186,1.32961,1.32969,6204.54
11.02.2019 17:00:00.000,1.32968,1.33013,1.32876,1.32940,4732.4199
11.02.2019 18:00:00.000,1.32939,1.33005,1.32921,1.32965,3628.7
11.02.2019 19:00:00.000,1.32966,1.33050,1.32947,1.32978,4750.8599
11.02.2019 20:00:00.000,1.32978,1.33064,1.32954,1.33016,3807.1101
11.02.2019 21:00:00.000,1.33017,1.33057,1.32993,1.33011,2199.7
11.02.2019 22:00:00.000,1.33005,1.33078,1.32966,1.33056,1771.16
11.02.2019 23:00:00.000,1.33062,1.33065,1.33004,1.33030,9545.5703
12.02.2019 00:00:00.000,1.33030,1.33069,1.32988,1.33049,4355.5601
12.02.2019 01:00:00.000,1.33050,1.33141,1.32968,1.32979,4777.6499
12.02.2019 02:00:00.000,1.32978,1.33053,1.32890,1.32899,3770.8899
12.02.2019 03:00:00.000,1.32898,1.32926,1.32873,1.32874,2639.21
12.02.2019 04:00:00.000,1.32874,1.32912,1.32871,1.32912,1491.48
12.02.2019 05:00:00.000,1.32912,1.32953,1.32895,1.32912,2437.3701
12.02.2019 06:00:00.000,1.32912,1.32928,1.32841,1.32855,3478.51
12.02.2019 07:00:00.000,1.32856,1.32864,1.32781,1.32820,3152.8301
12.02.2019 08:00:00.000,1.32820,1.32893,1.32764,1.32842,3943.3301
12.02.2019 09:00:00.000,1.32842,1.32893,1.32764,1.32799,2746.8701
12.02.2019 10:00:00.000,1.32798,1.32819,1.32680,1.32706,2532.6499
12.02.2019 11:00:00.000,1.32704,1.32723,1.32604,1.32627,2296.1499
12.02.2019 12:00:00.000,1.32628,1.32644,1.32541,1.32600,3673.55
12.02.2019 13:00:00.000,1.32599,1.32623,1.32469,1.32571,4559.3198
12.02.2019 14:00:00.000,1.32570,1.32626,1.32433,1.32563,6323.3501
12.02.2019 15:00:00.000,1.32562,1.32730,1.32503,1.32573,7460.79
12.02.2019 16:00:00.000,1.32574,1.32635,1.32419,1.32433,8751.5703
12.02.2019 17:00:00.000,1.32434,1.32517,1.32396,1.32408,5756.6499
12.02.2019 18:00:00.000,1.32408,1.32454,1.32328,1.32388,6393.3398
12.02.2019 19:00:00.000,1.32385,1.32444,1.32375,1.32406,4827.4102
12.02.2019 20:00:00.000,1.32406,1.32419,1.32361,1.32388,3552.8201
12.02.2019 21:00:00.000,1.32387,1.32420,1.32338,1.32348,1481.0601
12.02.2019 22:00:00.000,1.32347,1.32375,1.32321,1.32351,1564.8
12.02.2019 23:00:00.000,1.32345,1.32351,1.32247,1.32298,2157.8701
13.02.2019 00:00:00.000,1.32300,1.32328,1.32265,1.32308,2697.3401
13.02.2019 01:00:00.000,1.32307,1.32307,1.32058,1.32083,5955.6001
13.02.2019 02:00:00.000,1.32083,1.32125,1.32044,1.32106,3895.5701
13.02.2019 03:00:00.000,1.32107,1.32120,1.31957,1.31980,3660.3501
13.02.2019 04:00:00.000,1.31980,1.32110,1.31980,1.32081,2261.8799
13.02.2019 05:00:00.000,1.32081,1.32106,1.32058,1.32069,2681.5801
13.02.2019 06:00:00.000,1.32069,1.32115,1.32054,1.32100,2713.6001
13.02.2019 07:00:00.000,1.32100,1.32215,1.32091,1.32188,3208.3601
13.02.2019 08:00:00.000,1.32188,1.32328,1.32186,1.32287,3401.24
13.02.2019 09:00:00.000,1.32289,1.32308,1.32237,1.32269,3628.96
13.02.2019 10:00:00.000,1.32272,1.32355,1.32272,1.32333,2904.25
13.02.2019 11:00:00.000,1.32332,1.32411,1.32262,1.32289,2825.3899
13.02.2019 12:00:00.000,1.32289,1.32454,1.32288,1.32433,2853.8999
13.02.2019 13:00:00.000,1.32432,1.32569,1.32406,1.32485,6040.9302
13.02.2019 14:00:00.000,1.32484,1.32533,1.32235,1.32275,8027.4702
13.02.2019 15:00:00.000,1.32276,1.32371,1.32168,1.32335,6739.4302
13.02.2019 16:00:00.000,1.32332,1.32412,1.32210,1.32229,7274.3701
13.02.2019 17:00:00.000,1.32229,1.32396,1.32220,1.32357,5319.1401
13.02.2019 18:00:00.000,1.32357,1.32398,1.32327,1.32384,3667.74
13.02.2019 19:00:00.000,1.32384,1.32520,1.32384,1.32498,4843.3101
13.02.2019 20:00:00.000,1.32498,1.32572,1.32469,1.32526,3498.3899
13.02.2019 21:00:00.000,1.32528,1.32590,1.32525,1.32537,1781.36
13.02.2019 22:00:00.000,1.32528,1.32684,1.32513,1.32615,3067.6499
13.02.2019 23:00:00.000,1.32615,1.32633,1.32591,1.32593,1231.96
14.02.2019 00:00:00.000,1.32591,1.32664,1.32547,1.32562,3307.72
14.02.2019 01:00:00.000,1.32561,1.32616,1.32500,1.32509,4157.1899
14.02.2019 02:00:00.000,1.32511,1.32550,1.32503,1.32545,2642.8101
14.02.2019 03:00:00.000,1.32545,1.32547,1.32416,1.32417,4457.8501
14.02.2019 04:00:00.000,1.32416,1.32439,1.32401,1.32410,3408.53
14.02.2019 05:00:00.000,1.32409,1.32424,1.32351,1.32362,2908.8101
14.02.2019 06:00:00.000,1.32365,1.32453,1.32340,1.32358,3548.8899
14.02.2019 07:00:00.000,1.32357,1.32398,1.32286,1.32353,4005.3501
14.02.2019 08:00:00.000,1.32354,1.32615,1.32344,1.32613,4882.54
14.02.2019 09:00:00.000,1.32612,1.32632,1.32555,1.32613,3485.6599
14.02.2019 10:00:00.000,1.32613,1.32733,1.32569,1.32668,3166.21
